,direct_radiation (W/m²),diffuse_radiation (W/m²),Hora,Data,Normal (kWh),Horario Economico (kWh),Autoconsumo (kWh),Injecao na rede (kWh)_code,temp,humidity,wind_speed,rain_1h,clouds_all
2145,1.0,18.0,9,2021-12-27,0.661,0.0,0.103,0,14.03,94,5.2,0.12,98
2146,0.0,50.0,10,2021-12-27,0.849,0.0,0.113,0,14.05,94,4.61,0.13,30
2147,17.0,98.0,11,2021-12-27,0.057,0.0,0.24,2,14.62,93,5.17,0.15,93
2148,0.0,64.0,12,2021-12-27,0.034,0.0,0.271,2,15.69,90,6.02,0.4,98
2149,43.0,160.0,13,2021-12-27,0.585,0.0,0.282,2,15.66,88,6.06,0.48,92
2150,78.0,157.0,14,2021-12-27,0.1,0.0,0.231,1,15.71,85,6.61,0.51,82
2151,113.0,103.0,15,2021-12-27,0.276,0.0,0.085,0,15.7,84,6.11,0.24,99
2152,62.0,69.0,16,2021-12-27,0.552,0.0,0.022,0,15.14,86,5.95,0.0,97
2153,8.0,24.0,17,2021-12-27,1.097,0.0,0.0,0,14.59,88,5.58,0.0,74
2154,0.0,0.0,18,2021-12-27,0.655,0.0,0.0,0,14.59,89,5.21,0.0,59
2155,0.0,0.0,19,2021-12-27,0.881,0.0,0.0,0,14.59,91,4.83,0.28,66
2156,0.0,0.0,20,2021-12-27,0.74,0.0,0.0,0,14.59,91,4.44,0.23,79
2157,0.0,0.0,21,2021-12-27,0.466,0.0,0.0,0,14.57,91,4.32,0.17,78
2158,0.0,0.0,22,2021-12-27,0.0,0.523,0.0,0,14.59,91,4.49,0.17,64
2159,0.0,0.0,23,2021-12-27,0.0,0.508,0.0,0,14.57,90,4.56,0.21,69
2160,0.0,0.0,0,2021-12-28,0.0,1.148,0.0,0,14.57,90,4.91,0.25,100
2161,0.0,0.0,1,2021-12-28,0.0,0.345,0.0,0,14.58,91,5.06,0.36,100
2162,0.0,0.0,2,2021-12-28,0.0,0.251,0.0,0,14.57,92,5.03,0.37,100
2163,0.0,0.0,3,2021-12-28,0.0,0.318,0.0,0,14.56,93,4.85,0.49,100
2164,0.0,0.0,4,2021-12-28,0.0,0.284,0.0,0,14.58,94,4.68,0.69,100
2165,0.0,0.0,5,2021-12-28,0.0,0.249,0.0,0,14.59,94,4.64,0.65,100
2166,0.0,0.0,6,2021-12-28,0.0,0.236,0.0,0,14.58,94,4.78,0.72,100
2167,0.0,0.0,7,2021-12-28,0.0,0.246,0.0,0,14.58,94,4.75,0.81,100
2168,0.0,0.0,8,2021-12-28,0.253,0.0,0.008,0,14.58,94,4.64,0.54,100
2169,0.0,7.0,9,2021-12-28,0.219,0.0,0.086,0,14.59,94,4.63,0.63,100
2170,19.0,42.0,10,2021-12-28,0.06,0.0,0.2,2,15.16,94,4.18,0.55,100
2171,15.0,93.0,11,2021-12-28,0.046,0.0,0.241,2,16.19,91,4.97,0.51,100
2172,144.0,90.0,12,2021-12-28,0.013,0.0,0.285,2,16.72,87,5.2,0.6,93
2173,86.0,132.0,13,2021-12-28,0.083,0.0,0.295,1,16.83,85,5.9,0.41,60
2174,145.0,97.0,14,2021-12-28,0.375,0.0,0.261,1,17.36,84,5.85,0.13,75
2175,82.0,87.0,15,2021-12-28,0.51,0.0,0.093,0,16.77,85,5.42,0.16,90
2176,35.0,46.0,16,2021-12-28,0.493,0.0,0.016,0,16.21,85,3.84,0.0,77
2177,11.0,23.0,17,2021-12-28,0.384,0.0,0.0,0,15.19,92,3.45,0.19,68
2178,0.0,0.0,18,2021-12-28,0.796,0.0,0.0,0,15.12,93,3.44,0.2,82
2179,0.0,0.0,19,2021-12-28,0.565,0.0,0.0,0,14.59,93,3.4,0.16,83
2180,0.0,0.0,20,2021-12-28,0.513,0.0,0.0,0,14.58,93,3.4,0.0,100
2181,0.0,0.0,21,2021-12-28,0.615,0.0,0.0,0,14.58,93,3.38,0.11,100
2182,0.0,0.0,22,2021-12-28,0.0,0.353,0.0,0,14.63,93,2.79,0.16,100
2183,0.0,0.0,23,2021-12-28,0.0,1.109,0.0,0,15.14,94,3.01,0.0,100
2184,0.0,0.0,0,2021-12-29,0.0,0.368,0.0,0,15.11,94,3.26,0.0,100
2185,0.0,0.0,1,2021-12-29,0.0,0.335,0.0,0,15.11,94,3.35,0.0,100
2186,0.0,0.0,2,2021-12-29,0.0,0.317,0.0,0,15.61,94,3.69,0.14,100
2187,0.0,0.0,3,2021-12-29,0.0,0.377,0.0,0,15.61,94,3.5,0.37,100
2188,0.0,0.0,4,2021-12-29,0.0,0.395,0.0,0,15.61,94,3.03,0.57,100
2189,0.0,0.0,5,2021-12-29,0.0,0.323,0.0,0,15.61,94,2.69,0.68,100
2190,0.0,0.0,6,2021-12-29,0.0,0.264,0.0,0,15.59,94,2.44,0.64,100
2191,0.0,0.0,7,2021-12-29,0.0,0.257,0.0,0,15.59,94,2.3,0.5,100
2192,0.0,0.0,8,2021-12-29,0.257,0.0,0.014,0,15.59,94,2.17,0.49,100
2193,0.0,6.0,9,2021-12-29,0.339,0.0,0.074,0,15.59,94,2.24,0.37,100
2194,0.0,22.0,10,2021-12-29,0.751,0.0,0.145,0,15.61,94,2.55,0.32,100
2195,0.0,52.0,11,2021-12-29,0.074,0.0,0.261,1,15.66,94,3.45,0.22,99
2196,8.0,114.0,12,2021-12-29,1.179,0.0,0.197,0,15.67,94,4.46,0.18,96
2197,19.0,110.0,13,2021-12-29,0.325,0.0,0.125,0,15.68,94,4.97,0.0,92
2198,0.0,110.0,14,2021-12-29,0.355,0.0,0.117,0,15.7,94,4.75,0.0,75
2199,63.0,112.0,15,2021-12-29,0.43,0.0,0.092,0,15.7,94,3.44,0.0,88
2200,73.0,63.0,16,2021-12-29,0.612,0.0,0.04,0,15.26,94,2.68,0.0,84
2201,26.0,26.0,17,2021-12-29,0.7,0.0,0.0,0,14.64,94,1.72,0.0,95
2202,0.0,0.0,18,2021-12-29,0.475,0.0,0.0,0,14.68,93,0.9,0.0,91
2203,0.0,0.0,19,2021-12-29,1.111,0.0,0.0,0,15.16,93,1.05,0.0,89
2204,0.0,0.0,20,2021-12-29,1.143,0.0,0.0,0,15.13,93,1.39,0.0,92
2205,0.0,0.0,21,2021-12-29,0.414,0.0,0.0,0,14.57,93,1.62,0.0,61
2206,0.0,0.0,22,2021-12-29,0.0,0.404,0.0,0,14.03,93,1.75,0.0,86
2207,0.0,0.0,23,2021-12-29,0.0,0.465,0.0,0,14.04,92,1.71,0.0,57
2208,0.0,0.0,0,2021-12-30,0.0,0.426,0.0,0,13.96,91,1.56,0.0,34
2209,0.0,0.0,1,2021-12-30,0.0,0.362,0.0,0,13.83,90,1.54,0.0,27
2210,0.0,0.0,2,2021-12-30,0.0,0.342,0.0,0,13.35,91,1.54,0.0,59
2211,0.0,0.0,3,2021-12-30,0.0,0.265,0.0,0,12.78,91,1.63,0.0,50
2212,0.0,0.0,4,2021-12-30,0.0,0.258,0.0,0,11.8,92,1.95,0.0,88
2213,0.0,0.0,5,2021-12-30,0.0,0.25,0.0,0,12.3,92,2.24,0.0,100
2214,0.0,0.0,6,2021-12-30,0.0,0.255,0.0,0,12.82,91,2.41,0.0,100
2215,0.0,0.0,7,2021-12-30,0.0,0.237,0.0,0,9.52,97,2.46,0.0,100
2216,0.0,0.0,8,2021-12-30,0.136,0.0,0.096,0,8.84,97,2.75,0.0,98
2217,22.0,18.0,9,2021-12-30,0.009,0.0,0.255,2,9.51,98,3.24,0.0,96
2218,117.0,53.0,10,2021-12-30,0.0,0.0,0.344,3,14.51,77,3.08,0.0,54
2219,218.0,74.0,11,2021-12-30,0.19,0.0,0.499,3,16.7,70,2.53,0.0,9
2220,329.0,63.0,12,2021-12-30,0.41,0.0,0.777,2,17.83,69,2.15,0.0,3
2221,361.0,64.0,13,2021-12-30,0.28,0.0,0.627,2,17.8,70,2.37,0.0,3
2222,335.0,65.0,14,2021-12-30,1.272,0.0,0.658,0,17.35,76,2.6,0.0,3
2223,264.0,60.0,15,2021-12-30,0.71,0.0,0.4,0,17.75,68,2.69,0.0,1
2224,159.0,49.0,16,2021-12-30,0.586,0.0,0.031,0,17.31,65,2.14,0.0,1
2225,45.0,25.0,17,2021-12-30,1.014,0.0,0.0,0,16.73,72,2.02,0.0,0
2226,0.0,1.0,18,2021-12-30,1.461,0.0,0.0,0,13.18,89,1.81,0.0,0
2227,0.0,0.0,19,2021-12-30,1.422,0.0,0.0,0,12.8,93,1.72,0.0,12
2228,0.0,0.0,20,2021-12-30,0.939,0.0,0.0,0,12.32,96,1.87,0.0,39
2229,0.0,0.0,21,2021-12-30,0.49,0.0,0.0,0,11.57,95,1.82,0.0,46
2230,0.0,0.0,22,2021-12-30,0.0,0.406,0.0,0,12.32,84,1.85,0.0,13
2231,0.0,0.0,23,2021-12-30,0.0,0.402,0.0,0,11.8,86,2.08,0.0,2
2232,0.0,0.0,0,2021-12-31,0.0,0.397,0.0,0,13.23,75,2.07,0.0,0
2233,0.0,0.0,1,2021-12-31,0.0,0.318,0.0,0,9.87,92,2.1,0.0,0
2234,0.0,0.0,2,2021-12-31,0.0,0.257,0.0,0,10.36,90,2.17,0.0,0
2235,0.0,0.0,3,2021-12-31,0.0,0.247,0.0,0,9.96,89,2.27,0.0,1
2236,0.0,0.0,4,2021-12-31,0.0,0.255,0.0,0,10.36,88,2.36,0.0,20
2237,0.0,0.0,5,2021-12-31,0.0,0.245,0.0,0,9.69,89,2.55,0.0,41
2238,0.0,0.0,6,2021-12-31,0.0,0.244,0.0,0,9.69,88,2.86,0.0,46
2239,0.0,0.0,7,2021-12-31,0.0,1.677,0.0,0,9.69,89,3.2,0.0,85
2240,0.0,0.0,8,2021-12-31,0.194,0.0,0.059,0,10.37,90,3.23,0.0,91
2241,25.0,17.0,9,2021-12-31,0.189,0.0,0.362,2,11.35,86,3.33,0.0,95
2242,112.0,55.0,10,2021-12-31,0.0,0.0,0.298,3,13.41,77,3.65,0.0,99
2243,204.0,79.0,11,2021-12-31,0.094,0.0,0.434,3,16.6,64,3.45,0.0,97
2244,302.0,73.0,12,2021-12-31,0.0,0.0,0.43,3,18.43,61,3.35,0.0,95
2245,302.0,97.0,13,2021-12-31,0.892,0.0,0.635,0,19.05,61,3.39,0.0,60
2246,298.0,85.0,14,2021-12-31,1.614,0.0,0.556,0,19.61,59,3.28,0.0,10
2247,244.0,71.0,15,2021-12-31,0.598,0.0,0.385,0,19.69,59,3.4,0.0,45
2248,158.0,48.0,16,2021-12-31,1.354,0.0,0.038,0,19.62,60,2.87,0.0,75
2249,42.0,27.0,17,2021-12-31,1.626,0.0,0.0,0,17.79,65,2.84,0.0,37
2250,0.0,1.0,18,2021-12-31,0.708,0.0,0.0,0,16.26,71,2.74,0.0,27
2251,0.0,0.0,19,2021-12-31,2.176,0.0,0.0,0,16.72,73,3.05,0.0,91
2252,0.0,0.0,20,2021-12-31,0.732,0.0,0.0,0,16.54,71,3.32,0.0,97
2253,0.0,0.0,21,2021-12-31,0.704,0.0,0.0,0,15.71,67,3.43,0.0,94
2254,0.0,0.0,22,2021-12-31,0.0,0.424,0.0,0,16.59,64,3.29,0.0,83
2255,0.0,0.0,23,2021-12-31,0.0,0.432,0.0,0,16.59,65,3.19,0.0,95
2256,0.0,0.0,0,2022-01-01,0.0,0.486,0.0,0,16.59,65,3.15,0.0,97
2257,0.0,0.0,1,2022-01-01,0.0,0.429,0.0,0,16.59,65,3.14,0.0,58
2258,0.0,0.0,2,2022-01-01,0.0,0.463,0.0,0,16.59,66,3.12,0.0,23
2259,0.0,0.0,3,2022-01-01,0.0,0.545,0.0,0,13.59,67,3.08,0.0,22
2260,0.0,0.0,4,2022-01-01,0.0,0.439,0.0,0,14.97,67,3.12,0.0,15
2261,0.0,0.0,5,2022-01-01,0.0,0.399,0.0,0,14.24,67,3.1,0.0,20
2262,0.0,0.0,6,2022-01-01,0.0,0.398,0.0,0,13.37,67,3.1,0.0,13
2263,0.0,0.0,7,2022-01-01,0.0,0.396,0.0,0,15.56,68,3.24,0.0,14
2264,0.0,0.0,8,2022-01-01,0.349,0.0,0.048,0,15.26,69,3.16,0.0,27
2265,19.0,21.0,9,2022-01-01,0.272,0.0,0.156,0,14.94,68,2.97,0.0,67
2266,115.0,55.0,10,2022-01-01,0.496,0.0,0.545,2,15.64,64,3.22,0.0,93
2267,213.0,75.0,11,2022-01-01,2.065,0.0,0.784,0,18.71,52,3.29,0.0,93
2268,243.0,107.0,12,2022-01-01,0.197,0.0,0.611,2,19.94,51,3.19,0.0,89
2269,314.0,85.0,13,2022-01-01,0.444,0.0,0.502,2,20.02,53,3.26,0.0,99
2270,306.0,82.0,14,2022-01-01,0.403,0.0,0.131,0,20.25,54,3.56,0.0,100
2271,148.0,114.0,15,2022-01-01,0.185,0.0,0.227,0,20.72,52,3.57,0.0,95
2272,18.0,83.0,16,2022-01-01,0.345,0.0,0.017,0,20.17,53,3.73,0.0,95
2273,16.0,34.0,17,2022-01-01,0.343,0.0,0.0,0,19.86,54,3.72,0.0,95
2274,0.0,1.0,18,2022-01-01,0.473,0.0,0.0,0,19.49,54,3.26,0.0,96
2275,0.0,0.0,19,2022-01-01,0.46,0.0,0.0,0,19.32,56,4.01,0.0,93
2276,0.0,0.0,20,2022-01-01,0.584,0.0,0.0,0,18.47,62,4.36,0.0,98
2277,0.0,0.0,21,2022-01-01,0.939,0.0,0.0,0,17.78,70,4.36,0.0,99
2278,0.0,0.0,22,2022-01-01,0.0,0.592,0.0,0,16.84,71,3.92,0.37,98
2279,0.0,0.0,23,2022-01-01,0.0,0.55,0.0,0,15.22,77,3.53,0.51,100
2280,0.0,0.0,0,2022-01-02,0.0,0.648,0.0,0,15.64,81,3.19,0.82,100
2281,0.0,0.0,1,2022-01-02,0.0,0.473,0.0,0,14.52,90,2.74,0.41,100
2282,0.0,0.0,2,2022-01-02,0.0,0.38,0.0,0,14.5,92,2.47,0.47,100
2283,0.0,0.0,3,2022-01-02,0.0,0.355,0.0,0,14.5,93,2.26,0.34,100
2284,0.0,0.0,4,2022-01-02,0.0,0.356,0.0,0,14.5,93,2.05,0.25,100
2285,0.0,0.0,5,2022-01-02,0.0,0.344,0.0,0,14.0,93,1.91,0.17,100
2286,0.0,0.0,6,2022-01-02,0.0,0.323,0.0,0,13.48,93,1.89,0.1,100
2287,0.0,0.0,7,2022-01-02,0.0,0.525,0.0,0,12.97,92,1.78,0.0,100
2288,0.0,0.0,8,2022-01-02,2.46,0.0,0.025,0,13.45,91,1.67,0.0,100
2289,2.0,13.0,9,2022-01-02,0.455,0.0,0.07,0,12.93,93,1.75,0.0,100
2290,18.0,54.0,10,2022-01-02,0.294,0.0,0.217,2,13.48,93,1.98,0.12,98
2291,31.0,120.0,11,2022-01-02,0.823,0.0,0.81,0,14.05,92,2.49,0.0,97
2292,151.0,143.0,12,2022-01-02,0.65,0.0,0.7,0,14.56,87,2.72,0.0,97
2293,207.0,139.0,13,2022-01-02,1.191,0.0,0.224,0,15.66,83,2.65,0.0,100
2294,93.0,144.0,14,2022-01-02,0.083,0.0,0.377,2,16.21,81,2.52,0.0,99
2295,165.0,106.0,15,2022-01-02,0.411,0.0,0.264,1,16.25,81,2.26,0.0,97
2296,68.0,89.0,16,2022-01-02,0.35,0.0,0.057,0,16.2,81,1.62,0.0,100
2297,25.0,37.0,17,2022-01-02,0.319,0.0,0.0,0,15.59,82,1.05,0.0,100
2298,0.0,1.0,18,2022-01-02,0.655,0.0,0.0,0,14.42,87,1.73,0.0,90
2299,0.0,0.0,19,2022-01-02,0.638,0.0,0.0,0,13.9,90,1.46,0.0,83
2300,0.0,0.0,20,2022-01-02,0.683,0.0,0.0,0,12.87,90,0.85,0.0,93
2301,0.0,0.0,21,2022-01-02,0.689,0.0,0.0,0,12.8,91,1.37,0.0,91
2302,0.0,0.0,22,2022-01-02,0.0,0.526,0.0,0,12.26,92,1.41,0.0,99
2303,0.0,0.0,23,2022-01-02,0.0,1.122,0.0,0,12.24,93,1.89,0.0,100
2304,0.0,0.0,0,2022-01-03,0.0,1.122,0.0,0,12.73,92,1.85,0.0,100
2305,0.0,0.0,1,2022-01-03,0.0,0.42,0.0,0,12.18,92,2.04,0.0,100
2306,0.0,0.0,2,2022-01-03,0.0,0.26,0.0,0,12.84,89,1.95,0.0,100
2307,0.0,0.0,3,2022-01-03,0.0,0.246,0.0,0,12.84,88,1.96,0.0,100
2308,0.0,0.0,4,2022-01-03,0.0,0.244,0.0,0,13.36,89,1.92,0.0,100
2309,0.0,0.0,5,2022-01-03,0.0,0.269,0.0,0,12.83,89,2.21,0.0,100
2310,0.0,0.0,6,2022-01-03,0.0,0.255,0.0,0,13.38,87,2.46,0.0,100
2311,0.0,0.0,7,2022-01-03,0.0,0.568,0.0,0,12.93,86,2.54,0.0,100
2312,0.0,0.0,8,2022-01-03,1.095,0.0,0.044,0,13.48,82,2.46,0.0,100
2313,12.0,24.0,9,2022-01-03,0.101,0.0,0.196,1,12.93,85,2.64,0.0,98
2314,37.0,77.0,10,2022-01-03,0.0,0.0,0.24,2,13.48,84,2.59,0.0,99
2315,91.0,124.0,11,2022-01-03,0.749,0.0,0.339,1,13.93,85,2.53,0.0,99
2316,83.0,166.0,12,2022-01-03,0.164,0.0,0.276,2,15.56,76,3.76,0.0,100
2317,154.0,161.0,13,2022-01-03,0.285,0.0,0.139,1,16.03,75,4.65,0.0,100
2318,28.0,171.0,14,2022-01-03,0.334,0.0,0.074,0,14.55,85,5.05,0.0,99
2319,18.0,125.0,15,2022-01-03,0.333,0.0,0.051,0,14.53,86,5.2,0.0,100
2320,38.0,74.0,16,2022-01-03,0.375,0.0,0.008,0,14.5,88,4.93,0.0,100
2321,12.0,30.0,17,2022-01-03,0.478,0.0,0.0,0,13.97,90,4.48,0.0,100
2322,0.0,0.0,18,2022-01-03,0.583,0.0,0.0,0,13.46,92,4.24,0.0,77
2323,0.0,0.0,19,2022-01-03,0.678,0.0,0.0,0,13.45,93,4.35,0.0,83
2324,0.0,0.0,20,2022-01-03,0.686,0.0,0.0,0,13.45,93,4.31,0.0,57
2325,0.0,0.0,21,2022-01-03,0.504,0.0,0.0,0,12.95,91,4.44,0.0,68
2326,0.0,0.0,22,2022-01-03,0.0,0.584,0.0,0,13.45,88,4.8,0.0,66
2327,0.0,0.0,23,2022-01-03,0.0,1.113,0.0,0,12.96,91,4.91,0.0,94
2328,0.0,0.0,0,2022-01-04,0.0,0.573,0.0,0,13.5,86,4.94,0.0,53
2329,0.0,0.0,1,2022-01-04,0.0,0.442,0.0,0,14.54,69,4.77,0.0,15
2330,0.0,0.0,2,2022-01-04,0.0,0.397,0.0,0,13.53,78,4.83,0.0,4
2331,0.0,0.0,3,2022-01-04,0.0,0.321,0.0,0,13.74,77,5.08,0.0,5
2332,0.0,0.0,4,2022-01-04,0.0,0.326,0.0,0,14.28,75,6.09,0.0,52
2333,0.0,0.0,5,2022-01-04,0.0,0.322,0.0,0,14.28,75,6.54,0.65,94
2334,0.0,0.0,6,2022-01-04,0.0,0.324,0.0,0,14.5,79,6.33,1.58,98
2335,0.0,0.0,7,2022-01-04,0.0,0.323,0.0,0,13.83,89,4.54,2.64,100
2336,0.0,0.0,8,2022-01-04,0.784,0.0,0.001,0,10.71,91,3.81,3.33,100
2337,0.0,3.0,9,2022-01-04,0.653,0.0,0.011,0,9.59,93,6.45,2.46,100
2338,0.0,23.0,10,2022-01-04,0.275,0.0,0.095,0,9.59,93,4.78,1.24,97
2339,0.0,47.0,11,2022-01-04,0.067,0.0,0.295,2,9.06,91,3.78,0.19,73
2340,15.0,142.0,12,2022-01-04,0.242,0.0,0.25,0,10.23,87,3.98,0.0,55
2341,302.0,87.0,13,2022-01-04,0.026,0.0,0.295,2,10.87,84,4.77,0.62,80
2342,143.0,125.0,14,2022-01-04,0.202,0.0,0.139,2,10.84,80,4.25,0.58,52
2343,100.0,117.0,15,2022-01-04,0.068,0.0,0.342,0,11.77,77,4.44,0.0,35
2344,109.0,60.0,16,2022-01-04,0.264,0.0,0.017,0,11.27,80,4.72,0.0,29
2345,42.0,29.0,17,2022-01-04,0.335,0.0,0.005,0,10.75,79,4.72,0.0,40
2346,0.0,1.0,18,2022-01-04,0.347,0.0,0.0,0,9.17,89,2.53,0.0,32
2347,0.0,0.0,19,2022-01-04,0.356,0.0,0.0,0,9.09,91,2.4,0.0,51
2348,0.0,0.0,20,2022-01-04,0.6,0.0,0.0,0,9.07,90,2.27,0.0,84
2349,0.0,0.0,21,2022-01-04,0.576,0.0,0.0,0,9.02,91,2.12,0.0,88
2350,0.0,0.0,22,2022-01-04,0.0,0.478,0.0,0,9.06,91,1.7,0.13,90
2351,0.0,0.0,23,2022-01-04,0.0,0.433,0.0,0,9.06,91,0.8,0.39,97
2352,0.0,0.0,0,2022-01-05,0.0,0.464,0.0,0,9.01,92,0.61,0.0,81
2353,0.0,0.0,1,2022-01-05,0.0,0.319,0.0,0,8.44,93,0.22,0.0,71
2354,0.0,0.0,2,2022-01-05,0.0,0.321,0.0,0,7.92,93,0.71,0.0,82
2355,0.0,0.0,3,2022-01-05,0.0,0.277,0.0,0,7.9,94,0.94,0.0,96
2356,0.0,0.0,4,2022-01-05,0.0,0.273,0.0,0,7.86,94,0.96,0.0,98
2357,0.0,0.0,5,2022-01-05,0.0,0.266,0.0,0,8.38,94,0.78,0.0,85
2358,0.0,0.0,6,2022-01-05,0.0,0.262,0.0,0,8.4,94,1.0,0.0,76
2359,0.0,0.0,7,2022-01-05,0.0,0.27,0.0,0,7.89,94,1.32,0.0,85
2360,0.0,0.0,8,2022-01-05,0.691,0.0,0.004,0,8.44,94,1.57,0.0,98
2361,0.0,11.0,9,2022-01-05,0.625,0.0,0.073,0,8.97,94,1.63,0.18,88
2362,1.0,39.0,10,2022-01-05,0.825,0.0,0.112,0,9.59,94,2.69,0.4,84
2363,0.0,54.0,11,2022-01-05,0.258,0.0,0.085,0,10.19,95,3.51,0.57,100
2364,0.0,45.0,12,2022-01-05,0.153,0.0,0.124,0,10.23,94,4.4,0.79,100
2365,0.0,48.0,13,2022-01-05,0.142,0.0,0.157,0,11.27,94,5.01,1.31,100
2366,5.0,66.0,14,2022-01-05,0.217,0.0,0.157,2,11.85,95,4.87,1.01,89
2367,40.0,46.0,15,2022-01-05,0.076,0.0,0.2,1,11.81,94,4.23,0.0,42
2368,146.0,59.0,16,2022-01-05,0.204,0.0,0.074,0,11.85,91,3.99,0.0,36
2369,42.0,30.0,17,2022-01-05,0.316,0.0,0.0,0,10.77,81,3.11,0.0,29
2370,0.0,1.0,18,2022-01-05,0.45,0.0,0.0,0,10.73,85,2.98,0.0,37
2371,0.0,0.0,19,2022-01-05,0.497,0.0,0.0,0,10.16,84,2.77,0.0,27
2372,0.0,0.0,20,2022-01-05,0.562,0.0,0.0,0,9.19,85,2.78,0.0,22
2373,0.0,0.0,21,2022-01-05,0.363,0.0,0.0,0,8.97,82,2.38,0.0,7
2374,0.0,0.0,22,2022-01-05,0.0,0.509,0.0,0,8.45,84,1.98,0.0,16
2375,0.0,0.0,23,2022-01-05,0.0,0.5,0.0,0,7.93,86,1.65,0.0,36
2376,0.0,0.0,0,2022-01-06,0.0,0.409,0.0,0,7.33,87,1.87,0.0,3
2377,0.0,0.0,1,2022-01-06,0.0,0.47,0.0,0,7.31,89,2.13,0.0,13
2378,0.0,0.0,2,2022-01-06,0.0,0.451,0.0,0,6.74,89,1.84,0.0,22
2379,0.0,0.0,3,2022-01-06,0.0,0.392,0.0,0,6.75,90,1.16,0.0,43
2380,0.0,0.0,4,2022-01-06,0.0,0.578,0.0,0,7.2,89,1.15,0.0,48
2381,0.0,0.0,5,2022-01-06,0.0,0.402,0.0,0,7.19,87,0.96,0.0,62
2382,0.0,0.0,6,2022-01-06,0.0,0.388,0.0,0,7.64,83,0.81,0.0,95
2383,0.0,0.0,7,2022-01-06,0.0,0.339,0.0,0,6.66,89,0.91,0.0,100
2384,0.0,0.0,8,2022-01-06,0.979,0.0,0.029,0,5.57,97,0.83,0.0,100
2385,0.0,6.0,9,2022-01-06,0.271,0.0,0.078,0,8.28,86,0.93,0.0,100
2386,0.0,35.0,10,2022-01-06,0.2,0.0,0.129,0,8.94,88,1.6,0.0,100
2387,4.0,63.0,11,2022-01-06,0.173,0.0,0.182,0,9.49,85,1.4,0.0,100
2388,9.0,105.0,12,2022-01-06,0.022,0.0,0.27,1,11.13,81,0.97,0.0,100
2389,2.0,102.0,13,2022-01-06,0.135,0.0,0.163,1,11.28,82,0.49,0.0,100
2390,1.0,86.0,14,2022-01-06,0.657,0.0,0.131,0,11.26,85,1.05,0.0,99
2391,20.0,110.0,15,2022-01-06,0.965,0.0,0.109,0,10.79,91,1.8,0.0,100
2392,38.0,55.0,16,2022-01-06,0.341,0.0,0.032,0,10.79,92,1.29,0.0,99
2393,11.0,32.0,17,2022-01-06,0.326,0.0,0.001,0,10.29,93,1.41,0.0,85
2394,0.0,1.0,18,2022-01-06,0.467,0.0,0.0,0,10.17,93,1.8,0.0,50
2395,0.0,0.0,19,2022-01-06,1.353,0.0,0.0,0,9.62,94,1.6,0.0,78
2396,0.0,0.0,20,2022-01-06,0.921,0.0,0.0,0,9.59,94,1.32,0.0,88
2397,0.0,0.0,21,2022-01-06,0.574,0.0,0.0,0,9.57,94,1.16,0.0,87
2398,0.0,0.0,22,2022-01-06,0.0,0.537,0.0,0,9.46,94,0.93,0.0,93
2399,0.0,0.0,23,2022-01-06,0.0,0.508,0.0,0,8.99,94,0.76,0.0,100
2400,0.0,0.0,0,2022-01-07,0.0,0.471,0.0,0,9.03,94,0.76,0.0,99
2401,0.0,0.0,1,2022-01-07,0.0,0.324,0.0,0,9.08,94,1.24,0.0,100
2402,0.0,0.0,2,2022-01-07,0.0,0.36,0.0,0,9.0,94,2.09,0.0,97
2403,0.0,0.0,3,2022-01-07,0.0,0.34,0.0,0,9.0,94,2.71,0.0,77
2404,0.0,0.0,4,2022-01-07,0.0,0.33,0.0,0,9.02,95,2.98,0.0,34
2405,0.0,0.0,5,2022-01-07,0.0,0.283,0.0,0,8.99,95,3.12,0.0,31
2406,0.0,0.0,6,2022-01-07,0.0,0.272,0.0,0,8.43,94,2.91,0.0,16
2407,0.0,0.0,7,2022-01-07,0.0,0.271,0.0,0,8.41,94,2.65,0.0,2
2408,0.0,0.0,8,2022-01-07,0.81,0.0,0.101,0,7.91,94,2.66,0.0,3
2409,24.0,19.0,9,2022-01-07,0.0,0.0,0.333,2,8.45,90,3.49,0.0,12
2410,117.0,56.0,10,2022-01-07,0.107,0.0,0.527,2,11.1,79,3.5,0.0,12
2411,222.0,76.0,11,2022-01-07,0.402,0.0,0.778,2,11.25,68,3.21,0.0,1
2412,320.0,76.0,12,2022-01-07,0.228,0.0,0.437,3,12.38,60,3.41,0.0,7
2413,351.0,77.0,13,2022-01-07,0.0,0.0,0.251,3,12.98,58,4.14,0.0,1
2414,304.0,87.0,14,2022-01-07,0.0,0.0,0.278,3,13.03,58,2.94,0.0,0
2415,283.0,67.0,15,2022-01-07,0.0,0.0,0.332,2,12.95,59,3.52,0.0,2
2416,142.0,67.0,16,2022-01-07,0.25,0.0,0.074,0,12.38,62,3.2,0.0,25
2417,51.0,32.0,17,2022-01-07,0.342,0.0,0.002,0,11.82,63,2.81,0.0,36
2418,1.0,1.0,18,2022-01-07,0.325,0.0,0.0,0,10.72,67,2.6,0.0,25
2419,0.0,0.0,19,2022-01-07,0.628,0.0,0.0,0,10.08,69,2.55,0.0,48
2420,0.0,0.0,20,2022-01-07,0.817,0.0,0.0,0,8.95,83,2.52,0.0,69
2421,0.0,0.0,21,2022-01-07,0.508,0.0,0.0,0,8.67,84,2.66,0.0,0
